0.1868,1.7196,-0.0581,-0.6453,-0.0813
-0.1014,0.2630,-0.1577,0.1106,0.2496
-1.9886,-1.3733,-0.2244,0.3449,1.0763
-0.7391,0.0647,1.7993,0.4509,1.2505
0.3850,-0.8497,-1.0789,0.3000,-1.0572
1.5884,-0.2089,-1.1558,0.2988,0.0778
-0.6563,1.7930,0.6650,0.9503,-0.3424
-0.7081,0.8523,0.1458,-0.2243,0.0567
0.5113,-0.4328,-1.3698,-0.1239,0.4197
-0.5445,-1.4248,-0.6323,0.5040,-1.2693
-0.2407,0.0779,1.1450,0.0728,0.4978
0.3133,0.7068,0.0337,0.8154,0.8698
-0.7849,0.2760,0.1482,-0.5518,-0.0226
0.3500,-0.1150,0.1618,0.2320,-0.3750
0.9122,-0.1925,-0.5083,1.0733,-1.1606
1.8733,0.2729,2.0799,0.0247,0.1896
-0.5271,0.3305,-0.1830,-0.0598,-0.7858
-1.9911,0.1944,-0.6866,-0.1994,-2.1104
-0.6507,1.7749,-1.5193,-0.2156,-1.2382
-0.1210,0.5992,-0.5518,0.8474,-0.9236
0.4152,0.8097,-0.3982,1.6984,-0.1208
-1.8106,0.3253,-0.2205,0.8928,0.4561
-0.8547,-0.5681,-0.3643,0.5743,0.5626
-1.7395,0.3507,-0.9504,0.8497,-0.3908
0.1168,0.9302,-0.0221,-0.4413,1.7056
-0.1725,0.7212,0.5185,0.7759,0.2385
0.7211,-0.1073,0.7620,0.2375,0.1781
1.0400,0.2452,-0.1093,-0.1979,1.5705
0.7476,0.4461,0.4132,1.8262,-1.7372
-1.4082,-0.6284,1.1516,-0.2523,-0.4744
0.4078,-0.0279,0.0184,-1.2445,-0.5718
-1.2904,-2.0093,-0.3187,-0.4426,0.2132
0.2307,-0.1734,2.0070,-0.9631,0.4374
-0.5468,1.4723,0.8487,-0.7649,-0.4352
0.2254,-0.2593,-1.5836,-1.3446,-0.3462
-0.2472,-0.8075,-1.0905,-0.5445,-0.4787
-0.2565,0.7547,0.4543,-0.4589,-0.3116
-1.1125,1.9989,-0.2936,-0.0525,0.2718
-0.0742,0.4387,-0.4093,0.2765,0.0250
-1.1843,0.2848,-1.8789,0.7432,0.0802
0.0401,-0.8042,-1.0790,1.0723,-0.6300
-0.4898,0.1291,-0.3940,1.4867,0.1211
0.1166,0.8203,-0.8544,1.4098,-1.4726
0.1635,-0.4268,-1.6893,2.1730,-1.8758
-0.2057,-0.8843,-0.9225,1.7009,0.8811
0.0974,-0.0531,0.4037,0.1974,-0.6637
-1.2986,0.9502,-0.3680,1.1370,0.1924
0.4456,0.0293,-0.6260,1.5456,0.5850
-1.6303,-0.7130,-0.8227,-0.6652,0.6020
-1.3194,0.2923,-0.8214,0.6260,-0.4834
0.3777,-0.2189,0.8435,1.1089,0.1860
1.5430,0.9880,-0.0327,-0.2279,0.0760
-1.3734,1.0024,-1.6103,0.3333,-1.6972
-0.0257,-0.0212,-1.3637,0.5513,-1.0996
-1.4164,1.1341,-0.3878,-0.2093,-0.3809
-0.0257,0.5455,-1.3697,1.0768,-0.2993
-0.7964,0.2183,0.7524,-0.1379,1.1238
0.0248,1.0178,1.1626,0.6041,0.7642
0.0000,-1.9862,0.0803,1.4717,-0.0627
2.2985,-0.6991,1.2785,0.2825,0.4492
-0.2054,0.3108,-0.2805,0.2124,-1.2911
1.2891,-1.2693,-0.0924,-0.4245,-0.3634
-0.0848,-0.0771,0.5692,1.8717,-0.3603
-1.5925,-0.7017,0.2342,0.1373,-0.1767
-0.3402,-0.4301,1.4001,0.7693,0.2947
0.7569,-1.3248,0.6386,0.0874,-0.0433
0.1160,-0.4454,0.6205,-0.6666,0.7429
-0.3332,0.6895,0.4750,0.6104,1.9508
0.9875,0.1984,1.9033,0.7380,-0.2785
0.6766,1.1230,-1.8716,-0.4891,-0.4802
-0.1234,-0.1182,-2.0581,0.4763,-2.2467
-1.4141,1.8767,0.2144,0.1083,-2.4063
-1.6127,0.8435,-0.6632,-0.0326,-0.2731
-0.3729,0.1790,0.1851,0.1889,0.7551
-0.2740,0.3037,1.4878,-0.0362,1.4043
1.2892,0.4547,0.4396,0.3276,0.8280
0.3416,-0.0963,-1.3695,1.7993,-0.8514
0.3758,-0.4768,-0.1647,-0.0106,-0.2249
-1.5877,0.8611,-0.0308,0.7763,-1.1707
-0.2644,-0.4546,-0.8704,0.8784,-1.4369
0.3753,-0.1000,-0.4546,1.9012,1.4190
-0.7164,1.1866,-0.0636,0.6718,-0.8377
0.4085,0.6516,-0.8750,0.1537,0.5582
0.1979,-0.2976,0.8860,0.6195,1.4011
-0.9357,-0.2380,1.9539,0.0310,0.7412
-0.8898,0.9857,-1.4190,-0.1778,-1.5605
1.1125,-1.2657,-2.3279,-0.0739,-1.0097
0.3295,1.6199,-0.8072,-0.2957,-0.5763
-0.3674,-0.0003,-0.0639,-0.9020,-0.3088
-1.0822,0.1623,-0.2700,-0.2771,1.2861
-0.1478,0.3360,0.8985,1.1007,-0.1544
0.6662,-0.3987,0.9585,0.8088,-0.7034
-0.0198,0.4691,-0.5305,0.5061,0.0747
-1.6933,-0.0723,-0.8486,1.3833,0.3809
-0.0006,-0.1204,2.3265,-0.0689,-0.3212
-0.3359,-0.2169,-0.1249,0.3622,0.2227
0.9239,-0.5902,-0.2466,-0.7819,-0.1937
-1.9432,0.2076,-0.7524,0.0205,-0.5394
-0.5432,-0.3048,-0.4567,0.0103,0.2914
0.5822,-0.1541,-0.6836,-0.6529,0.5147
1.8085,0.1222,1.1492,-0.9801,0.5090
-0.4590,-0.7970,1.8183,0.8157,0.1530
-0.6515,-0.2263,1.5665,-0.1568,-0.3958
0.5507,-0.5020,-0.4995,0.1928,-0.2693
-0.6369,-0.2105,-1.6487,-0.2663,-0.3061
1.1233,0.2350,-0.2896,-1.9868,0.2083
0.2919,-1.0381,0.6166,-0.5968,0.1305
0.0206,-0.2366,2.5760,-0.2270,0.5318
0.6917,0.5195,0.9726,0.5697,-0.6157
-0.5600,0.0312,-1.7399,0.0599,-0.3305
0.5861,0.1367,-0.7925,-0.5023,-1.6548
-0.1156,-0.6848,-0.6073,1.0534,0.1804
0.0549,0.7280,-0.6006,-0.7138,0.1251
-0.7335,0.4489,-0.0289,1.2333,0.3541
-0.8634,-0.1303,0.4113,1.3236,1.5006
1.4693,0.2314,-0.9502,-0.6004,-0.1722
-1.9726,0.0751,-0.0141,-1.0932,-0.5462
0.5022,-0.5002,1.4260,-0.0291,1.2358
0.1793,-0.8013,0.1296,-0.4893,0.3342
0.7080,0.8866,-0.2341,-0.5079,-0.5747
0.5803,0.3991,-0.8084,-1.1243,-1.1759
0.7406,-0.7728,-0.6801,-0.4621,-0.6385
0.0812,-0.5589,1.2365,-0.1670,-0.2646
-0.5133,0.2526,-0.2695,-1.1331,-0.2037
0.4956,-0.5656,-0.6256,-1.0449,0.6456
-1.0233,0.0040,0.4648,-0.6010,-0.2618
-0.2974,-0.4781,1.0747,-1.4062,-0.1637
1.3397,-1.2729,-0.1048,0.2290,0.0374
-0.6724,0.2368,-0.0993,1.2375,0.0713
0.9102,-0.3046,1.2790,-0.5221,0.0982
-0.2160,-0.5752,-1.0658,-0.5726,0.2742
-0.0456,0.3465,0.0241,-0.1015,1.1571
-0.5313,-0.3019,-0.3562,-0.5069,-1.0901
0.7624,-0.5338,-0.7783,-0.5377,-0.1600
2.0152,-0.6927,1.2076,-0.5504,0.4974
-0.4561,0.3147,1.0235,0.1144,1.1952
0.5887,0.1424,1.1649,-0.7832,1.0703
0.3110,-0.8852,0.4380,-0.1958,1.5232
-0.4672,0.2826,0.6568,0.5463,0.7172
0.8713,1.2345,0.2557,-0.9851,-0.7272
1.5065,-0.4840,-1.2126,-0.0952,-1.3747
-0.1775,-0.7667,-0.4557,0.4829,-1.3408
-0.2342,-0.4029,0.3166,-0.4082,-0.8175
-1.3886,1.2198,0.5476,-0.3518,0.3459
-1.2968,-1.3841,-0.2474,0.0946,-1.0514
1.0782,-0.1257,-1.2451,-0.7622,1.1594
0.7802,0.7331,0.6645,-0.3491,0.0047
0.3119,-0.1970,0.2201,-0.3680,-0.9516
0.4201,0.5405,1.0278,0.7952,0.2528
-1.2800,-0.7376,0.0784,0.8624,1.0733
-0.7792,-0.2991,0.5956,-0.0029,1.7754
1.6797,-1.4192,0.5902,1.1014,1.8322
-0.1186,-0.8761,0.7218,1.3986,0.0180
-0.5584,-0.6161,-0.8555,0.5112,-0.0861
0.0107,-0.7231,-0.5018,0.8404,0.3925
-0.5974,0.3137,-0.2717,-0.2897,-1.1656
1.0134,-0.5208,-0.6718,-0.5291,0.6324
1.4550,-0.9170,0.9408,-0.6464,0.2402
-2.4200,-1.1298,-0.0320,1.0658,-0.2038
-0.1328,1.4304,0.3947,-0.3901,1.5385
0.3986,-0.7083,-1.0511,-2.0694,-1.2631
-0.6637,-0.3851,-0.9233,1.4390,-0.5988
0.0548,-2.1302,0.6388,1.6175,-0.5850
-0.2937,-0.4064,-0.5845,-0.2475,-0.4785
-0.0324,0.2769,0.0871,0.5970,-0.0916
-0.3022,-0.8530,0.5518,-2.1459,2.1973
0.3921,-0.5846,-0.5013,-0.5954,0.4795
-1.7635,-0.1420,0.7474,0.5732,-0.1196
-0.1077,0.6042,0.1079,1.1879,-0.3775
0.0633,-0.0716,-0.1931,0.0673,-2.5627
-1.3479,-0.2089,0.3707,0.4789,0.0736
0.5485,-0.7433,1.9501,-1.3901,3.2958
-0.9322,-1.5704,-0.0942,-0.5467,0.1348
-1.3734,1.7934,-0.1778,0.6428,-2.1443
-0.6534,-0.3462,-0.6343,-0.0183,1.4452
0.6350,-2.1437,-1.2250,0.3307,0.6437
-0.6146,0.7545,-0.2078,-0.1648,0.5874
1.2491,0.1738,0.2471,0.8838,0.7397
1.7168,-0.9473,1.1104,-0.7777,-0.2482
-0.1212,0.4512,0.5851,-1.1287,-0.8474
0.6980,0.2251,-0.3431,1.2513,0.8225
0.7312,0.9445,-1.5841,-1.9748,-0.1742
-1.4563,-0.3093,-0.1414,-0.0942,-0.1819
0.6496,-0.0152,0.2004,-0.6853,0.1757
0.7172,2.1601,0.5542,-0.7217,-0.8216
-1.1025,-0.8957,2.4211,-0.0781,-1.0581
-0.9261,-1.6886,0.4666,-0.0666,1.8043
-1.1579,0.0566,1.0392,0.0682,1.0397
-1.4136,-0.1814,-0.8535,0.6594,-0.6182
-0.9078,0.2879,-0.1747,0.2391,0.3697
-0.4210,-1.0080,0.5933,-0.1792,0.3255
-0.1501,-1.5032,-0.9546,0.4096,0.5616
-0.6804,-0.9938,1.3340,0.3464,-0.9889
-0.6919,0.8582,-0.7607,0.2138,0.0981
0.5045,0.2142,-0.5438,0.8722,-0.7072
0.6290,0.3219,-0.7131,0.9388,0.4501
1.4232,-0.7039,-0.1295,0.8042,1.2694
1.5654,0.7691,1.8923,-0.0318,0.2443
0.9540,1.6892,-1.1232,0.0940,-1.5596
0.0544,0.6003,1.0924,0.1837,0.2235
0.6764,0.5465,-0.6434,0.6593,0.2098
0.4683,-0.1832,-1.9495,-0.3889,-0.3393
-0.4073,1.0053,-0.3409,-1.6937,0.5448
0.7936,-0.4014,-1.1516,1.5170,0.9513
-0.6696,0.5806,-1.1311,-1.6405,1.3858
-0.0604,1.5306,0.1376,1.4083,0.5754
-0.3594,1.5488,1.0473,0.8864,0.1782
-1.2482,0.3835,0.0165,-1.2343,1.9475
1.2850,-0.1098,1.0405,1.2697,-0.9310
-0.1782,1.6517,1.4304,0.3982,-1.2675
1.8177,0.4160,0.0743,1.3826,2.7352
0.4357,-1.3499,-0.2448,-0.5297,0.2124
-0.3169,3.0704,-0.0076,0.0864,0.3047
-1.4058,-0.6064,0.2784,-0.9879,1.4451
0.6064,0.7459,-1.6766,-1.1126,-0.4398
-0.5904,1.2699,-0.7051,0.5522,-0.6871
0.6599,0.2961,0.0391,0.4657,-0.1496
-0.8203,-0.7333,0.4621,1.1914,1.3381
0.6639,1.6888,1.4828,-0.3880,-1.8928
0.1801,-0.5939,1.1357,-0.3060,0.8568
0.7410,0.4003,-0.0766,0.9011,-1.8055
-0.6102,0.4200,-1.0226,-0.5577,0.3318
1.7384,-0.6856,0.4065,1.4839,0.0116
0.5135,0.6189,-0.9767,0.5084,-1.4353
-0.0197,0.7978,-0.7737,-1.3591,2.1716
0.6083,-0.5275,0.4384,1.1830,-0.2453
-1.5394,2.3522,1.1697,-0.8332,-0.2800
2.1237,0.8186,-0.8624,-0.9802,0.8401
-0.0165,-0.4507,-0.6575,0.0377,-0.3471
-0.7805,1.1132,0.0127,0.5400,-0.3996
1.1523,0.5281,-0.5665,-0.2422,1.8499
1.1431,1.0158,0.9677,0.6387,-0.4369
-1.0239,-0.4335,-0.6148,-0.1343,1.3822
-1.0719,1.4930,-0.4462,-0.6504,0.0760
-0.0007,0.8373,0.8145,1.4841,1.0989
0.7385,-0.0198,-0.1228,-1.3785,1.2628
-0.1742,1.6130,-0.5915,1.8213,-0.2238
0.0169,1.4249,1.0394,-2.6185,1.1127
-0.9739,-0.3205,-0.1100,0.5559,0.9990
-0.6454,0.1983,-0.1394,-1.5670,0.9126
-0.9870,1.2885,-0.6032,1.5237,-0.7868
1.0166,0.3601,-0.2784,0.4814,-0.6612
0.2070,-1.1276,0.1076,-0.4285,0.3359
-0.3412,1.1734,0.4246,1.5718,-0.7594
1.3316,0.0909,-0.3203,-0.3238,0.5590
-0.0338,0.8044,-1.0359,-0.2231,-0.1170
-0.2593,1.0250,0.0977,-0.2605,0.4816
-0.9202,-0.2519,0.8834,0.4537,0.5020
-0.9004,-0.5434,-0.1551,-0.3487,0.0292
-0.9248,0.0398,-1.0984,0.2033,-1.9375
0.4838,0.4833,1.0755,-0.2792,-0.6578
1.6682,0.0055,0.9313,0.5047,-0.2782
1.6519,0.2127,1.4265,0.0428,-1.2332
-0.9663,0.8976,0.2625,0.9176,1.2455
0.4534,-1.0255,0.4299,-0.0847,-0.7061
-0.6060,0.2347,-1.3772,0.3563,-0.2359
-0.2876,1.1661,-0.3564,-0.8349,-1.1276
-0.3222,-1.6637,0.0540,-0.6321,-0.8606
-0.5096,-0.5074,-0.5090,-0.1922,0.0333
0.4759,0.7155,0.1018,0.1385,0.1395
1.8131,0.9227,1.7286,-0.0322,-1.0590
0.5167,0.6799,-0.1322,0.0468,-0.2051
1.0178,-0.4555,0.8098,0.7455,0.9331
-1.1790,0.3982,-0.8787,-0.4691,-0.1590
-0.2706,0.3657,-0.7706,1.0389,-0.6176
0.2311,0.2997,0.1488,0.6035,-0.0266
-1.0381,0.0510,-1.8260,-1.7834,0.7668
-0.4834,-0.7689,-0.1479,0.5662,0.4456
-0.1974,1.4928,-0.6050,0.5499,0.3428
-0.0656,-0.1521,-1.3216,-0.1648,2.1297
-1.4949,-0.8580,1.5703,-0.3354,-0.9143
-0.8110,-0.1138,-0.3467,-0.0885,-0.9037
0.0298,-0.5409,-0.8432,-0.2581,0.6612
-0.9948,-1.5133,1.6181,0.5925,-0.2494
0.6555,-0.5269,0.9152,-0.4705,-0.1030
0.9257,-0.3103,0.8412,2.3784,-1.0100
-0.9193,-0.7186,-0.2207,1.3288,-0.0856
0.2143,-1.6558,-0.4775,-0.6033,0.3485
0.2315,-0.7054,0.8175,0.9550,-1.3007
0.5585,-0.6767,-0.1562,-0.7960,0.6474
0.8420,-1.2480,-0.4988,-0.6563,0.6611
-1.3240,-0.5531,0.4369,1.5130,-0.7626
0.7661,0.0732,-1.9957,0.1332,-0.0225
-0.1083,-1.5475,0.0002,0.0409,-1.1829
-2.2287,-0.7095,-0.4450,0.4119,-0.7587
1.1396,-1.2179,0.8878,0.0696,1.0163
0.2939,-0.5512,1.0696,0.2075,-1.9487
0.2418,0.9786,-0.5587,-0.0109,0.7934
0.8353,-1.9338,1.4622,0.1518,0.5299
-2.2074,0.9641,-0.9472,0.8342,-0.9628
0.9286,-0.4503,-0.7087,-0.2925,1.0652
0.0859,-0.9470,0.3182,-0.5003,-0.8869
-1.0681,1.5138,-0.2921,-0.3524,-1.3681
0.8242,-2.1593,0.4443,1.8231,0.4965
0.5425,-2.0719,-0.7033,-0.6286,-1.3409
-0.9703,0.0681,-0.6133,1.2885,-0.8922
0.8963,0.0327,1.0199,-0.5131,0.2312
-1.0860,-1.3542,-0.5226,-0.7184,-0.1679
0.2967,1.0185,-0.1161,-0.1549,-0.0314
1.1978,-0.2699,1.7251,-0.1515,1.0056
-0.1558,-0.5419,-0.6072,-0.9950,-1.5335
0.5490,1.3158,0.2728,1.9894,-0.6090
0.7812,-0.1561,-1.2165,-0.7539,-1.2866
0.0541,0.5479,-0.6182,0.3488,-0.5330
1.0890,0.5050,1.8953,0.2348,0.3886
1.0460,-0.3652,-0.9607,-0.4555,-1.0115
1.1197,1.1302,-0.5393,-1.0569,-1.0701
0.9608,-0.4111,2.1357,-0.1846,-0.8128
1.1620,0.5373,-2.9973,-0.0716,-0.1218
-0.0380,-0.0306,-0.1742,-0.5106,-0.4110
-1.2567,0.7342,0.9454,-0.3040,0.8865
0.8086,0.3531,-1.4475,1.4323,0.0343
-0.5096,1.3232,0.0599,-3.0757,-0.3810
1.1381,-0.0562,-0.9571,0.8338,-0.8679
-0.8290,-0.8936,0.4905,0.1236,0.0131
0.0800,-0.0991,0.0403,-0.2199,1.3861
-1.1327,-0.8587,1.1410,1.6984,-0.6906
-0.8296,0.0223,-0.6046,-0.5438,-1.1928
-0.4941,-0.5717,0.7401,-0.9632,-0.7126
-0.9594,-1.3199,1.2221,0.2481,-0.0548
0.6910,-0.0895,-0.3701,0.5875,1.4935
0.9055,-1.3557,-0.1655,0.1617,-0.1839
-0.6994,-0.0882,-0.2247,0.4862,-1.5248
0.8477,-2.5232,-0.4047,0.0703,0.0917
-0.0897,-0.2855,-0.3793,0.8333,-0.9377
1.5484,-0.2670,-0.0976,-1.6517,0.2989
1.7852,-0.6160,0.9792,0.6016,-1.4886
-0.3836,0.0032,-0.7785,-1.5265,-0.9421
1.3611,-0.9495,0.6008,0.6363,1.1543
-0.3315,-0.3871,-1.5413,0.1749,-0.8290
-0.7412,1.4468,-1.0724,-0.0897,-1.3511
-0.0808,0.2936,0.2571,-0.1903,1.6226
0.5855,-1.4902,0.3293,0.0307,1.1080
-1.0829,1.6231,-1.5542,-2.2021,1.6683
-0.1389,0.3795,1.2270,1.6259,0.8735
-0.7645,0.3256,1.2803,-0.8974,1.0159
0.8364,0.5214,-0.3954,0.5440,0.8641
-0.4549,0.4861,0.4674,0.7634,-1.4518
-1.4351,0.3939,-0.7266,-0.5395,-0.2673
-0.2768,1.6296,0.8646,-0.6879,0.8156
1.8751,0.7551,-0.1000,-0.5577,-0.7019
-0.4143,-0.3234,1.4047,1.2167,-0.1833
-0.1399,-1.0604,0.4119,0.8616,0.6027
-0.7125,-0.2673,0.1865,0.7768,-1.0799
-0.0357,1.5503,-1.2540,-1.0666,-2.4735
0.9370,-0.2065,-0.7802,0.5189,-0.3177
0.6185,-1.6526,1.9935,-0.5054,-0.6020
1.4083,0.6652,-0.0582,-0.2612,-1.1966
-0.7500,-0.3531,-0.5790,0.3237,-0.0011
0.3351,-0.1757,0.9989,-1.0179,0.4449
-1.0515,0.4707,-0.9260,-0.0773,-1.6870
0.2074,0.0050,-1.2951,1.3262,-0.3819
-0.3198,-1.0466,-0.6328,-0.8540,-0.2585
-0.4772,0.8004,0.1492,1.4600,0.2970
1.5022,-1.0542,1.1213,0.1607,-0.1253
-0.4907,-0.1716,1.5045,-0.8517,-0.6736
1.2752,1.3715,-0.0428,-0.0005,0.8823
-1.0877,0.2685,-2.5190,0.8467,-0.6773
0.6241,-1.5413,0.1085,-0.8349,-0.8837
-0.0902,1.6032,-0.1836,0.1671,0.0056
-1.3425,0.0478,-0.5856,1.1050,-0.2937
0.5935,0.0331,-0.2190,-0.8283,-0.1842
1.1269,0.8591,0.2047,0.5861,0.6563
-1.3663,-0.1857,-0.2647,-0.3016,0.9398
0.7103,-0.4716,-0.0641,0.8496,1.6845
0.1192,-0.3923,0.7463,0.7821,0.3472
0.5735,-0.8850,0.6657,0.6061,0.4926
-0.3320,-0.3668,-0.2304,0.2810,-1.0349
1.6409,0.0016,-0.2916,-0.4446,-0.0795
-0.3681,-0.4541,-0.1352,0.8400,-0.1327
1.4691,-1.7296,0.0580,1.1570,-0.6255
-0.4570,0.6631,1.2734,-0.1805,1.6241
0.2509,0.1332,0.1129,1.1354,-1.0846
-0.3384,-0.7035,-0.0801,-0.1857,0.0680
-0.6452,-0.9390,0.4497,-0.2228,-0.0693
-0.2373,-0.3327,0.3970,-0.6857,-0.7652
1.0604,-0.7198,-0.5392,-0.7725,0.0443
0.1729,-0.3353,-0.4621,-1.5411,-0.3358
0.1154,-0.4737,-0.9091,0.0052,-0.4939
-0.4536,-0.4914,0.8716,0.0962,-0.6464
-0.9532,-0.2309,-0.2589,0.3144,0.4481
0.2554,-0.2638,0.9981,0.1934,1.0319
0.1716,-0.7172,-0.1296,0.7576,-0.7372
-0.0665,0.7069,0.9109,0.9948,0.0582
0.3428,0.3107,0.9562,-0.0511,-1.3659
-0.7145,-0.7330,-0.4830,0.8882,-1.0589
-0.8586,-1.1367,-1.1881,0.3200,0.2800
-0.4807,0.7629,1.2499,0.2746,-0.5662
-1.2772,1.5498,-0.7067,0.5669,-0.3831
0.9584,0.2701,-1.7957,-0.3776,-0.6424
-0.1611,0.0885,-1.1250,0.3864,0.0528
-0.1082,1.0021,-0.2321,0.4570,-0.7322
-0.3828,1.9428,-0.5669,0.3632,-0.5185
-0.2754,-1.6325,-0.3144,-0.3974,-0.4675
-1.6139,-0.6344,-0.7499,-0.6371,0.3674
-0.5964,0.4889,-0.3549,-0.2062,0.7915
0.9464,-0.2612,0.2423,-0.5381,0.0200
0.5528,0.0824,2.3894,-0.7026,1.1002
0.3658,0.2318,0.8941,-0.7758,-0.1024
-0.2655,0.0986,-0.9239,-1.1021,-0.7544
-0.7669,0.1262,0.6669,-0.7766,-0.1790
0.3035,0.2046,0.3983,0.2095,-0.8936
-0.4846,0.2171,-1.3612,-0.0251,0.5045
-0.0682,-1.0464,0.2755,0.7715,0.1772
-0.6103,-0.0880,-0.8249,-0.8528,-1.3381
-2.2589,1.9560,-1.4473,-0.5882,0.1704
-0.9192,0.4209,-0.6652,-0.4491,-1.0920
-0.8141,0.5815,-1.1727,-0.8050,0.8816
-0.3060,0.7154,-0.4659,0.9061,0.9150
-0.6421,-0.0217,1.8137,-0.3088,0.6844
1.0542,-0.1303,-0.0592,-1.3723,-0.4905
0.0569,-1.6730,-1.3389,-0.7210,-1.5898
0.5382,-0.5812,0.2643,0.0769,-0.9389
0.7881,1.2928,1.7581,-1.3178,-1.2109
0.2723,0.0612,-0.8052,-0.9016,-0.5195
-0.9326,0.6187,0.0161,0.1779,-0.5283
-1.3582,0.0053,0.5157,0.4501,-0.9795
0.3650,-0.5499,-0.9197,0.4765,0.8922
0.8239,0.0788,-0.8659,-0.3711,-0.3376
-0.3755,0.5357,0.2838,-0.4143,-0.7333
-0.0717,-0.2072,0.0608,-0.1501,0.3628
-0.1725,1.1021,-0.3209,-0.7068,-0.6530
-0.4465,-0.0180,-1.5269,-0.6882,1.1271
0.2952,0.1746,1.0346,-0.2565,-0.7824
0.2377,1.6338,-0.0584,0.3315,0.1529
0.5145,0.0817,0.3151,-0.2941,0.3553
0.4295,0.3108,0.2900,0.0573,-0.0212
-1.1191,0.8093,-0.8402,0.1540,0.6183
0.2868,0.7763,0.0852,-0.3845,-0.2721
-0.1475,0.4380,-1.4303,-0.4824,-0.9340
1.0240,-0.5065,-1.0410,-1.2252,-0.9768
-0.1038,0.3693,1.5716,-0.3566,1.0235
0.1917,-0.7128,1.1282,0.8485,-0.3269
0.1466,0.8070,1.2728,-1.2264,0.7192
0.5461,0.1548,0.4618,-0.4856,-0.2756
0.0631,-0.2839,-0.2432,-0.6301,-0.9952
0.3482,0.1056,0.3253,0.5484,-0.3929
-0.2029,-0.7249,0.3667,-0.4851,-1.2213
-0.8829,-0.9256,-0.4654,-0.1518,-0.8672
-0.2985,-0.2638,-0.7940,0.5163,0.5134
0.2515,-0.5241,1.3468,0.7002,0.3201
1.6417,0.0234,0.8927,0.5187,1.1765
0.0107,0.0551,-0.3262,-1.1597,0.1800
-1.1695,-1.4135,-0.9195,-0.3001,1.0060
-0.2313,-0.4345,0.8063,-0.4015,0.9004
0.7138,0.1252,-0.0803,-0.0313,0.9758
1.0295,-1.1533,-0.2138,-0.0484,-0.3444
0.8999,-0.0210,0.1770,0.0868,-0.3919
0.4723,0.4525,0.0130,-0.7049,-0.2080
-0.6611,0.4779,-0.2850,-0.0098,0.6087
-0.3010,-1.1815,1.0452,0.0287,1.1540
0.0341,0.5364,0.2780,-0.0172,-0.7719
-0.3083,-0.3746,-0.2502,0.4622,-1.4385
0.1049,-0.2780,0.3376,0.0381,-0.8150
-2.1078,-0.2806,-1.0223,0.4806,0.2145
-0.3639,-0.7748,-0.3027,-0.2599,0.0744
1.1803,0.1264,0.0959,-0.6713,-0.2649
1.4361,0.2064,1.1888,0.2859,1.1970
-0.3433,-0.3734,1.0719,-0.9744,0.8567
-0.2319,-1.5883,-0.0130,-0.0433,0.3565
0.5768,0.0062,0.8671,-0.9961,1.8751
0.8324,0.8865,1.2686,-0.3603,-0.1734
0.8162,-0.2666,-0.4642,-0.5950,0.4129
